amenity_id:ID(Amenity),name:string,category:string,latitude:float,longitude:float,street:string,address:string,operator:string,:LABEL
way/1295735914,Trường Tiểu học Trần Quang Khải (cơ sở 2),school,10.7896161,106.6934156,Võ Thị Sáu,"60, Võ Thị Sáu",,Amenity;School
way/1295735915,Trường Tiểu học Phan Văn Trị,school,10.7669102,106.6843948,Phạm Viết Chánh,"43, Phạm Viết Chánh",,Amenity;School
way/1295735917,Trường Tiểu học Chương Dương,school,10.7585805,106.691148,Đường Võ Văn Kiệt,"494, Đường Võ Văn Kiệt",,Amenity;School
way/1295735926,Trường Trung học cơ sở Chu Văn An,school,10.7650724,106.6898508,Cống Quỳnh,"115, Cống Quỳnh",,Amenity;School
way/1301703600,Trường Tiểu học Dương Minh Châu,school,10.7625317,106.663795,Nguyễn Lâm,,,Amenity;School
way/1301707194,Trường Tiểu học Tô Hiến Thành,school,10.78145,106.669921,Tô Hiến Thành,"104, Tô Hiến Thành",,Amenity;School
way/1302023344,Trường Tiểu học Nguyễn Chí Thanh,school,10.7599714,106.6675513,Đường Nguyễn Chí Thanh,"302, Đường Nguyễn Chí Thanh",,Amenity;School
way/1302023346,Trường Tiểu học Nhật Tảo,school,10.7649809,106.6705183,Đường Nhật Tảo,"1, Đường Nhật Tảo",,Amenity;School
way/1302023347,Trường Tiểu học Điện Biên,school,10.7743265,106.6797789,Hẻm 378 Đường Điện Biên Phủ,"3-5, Hẻm 378 Đường Điện Biên Phủ",,Amenity;School
way/1302034687,Trường Trung học cơ sở Cách Mạng Tháng Tám,school,10.7784166,106.6785333,Hẻm 285 Đường Cách Mạng Tháng 8,"36, Hẻm 285 Đường Cách Mạng Tháng 8",,Amenity;School
way/1302034689,Trường Trung học cơ sở Hòa Hưng,school,10.781747,106.6721235,Hẻm 493 Cách Mạng Tháng 8,"73A, Hẻm 493 Cách Mạng Tháng 8",,Amenity;School
way/1302162923,Bệnh viện Quân Dân y Miền Đông,hospital,10.8448592,106.7777477,Đường Lê Văn Việt,"50, Đường Lê Văn Việt",Quân khu 7,Amenity;Hospital
way/1304201323,Trường Tiểu học Phạm Hữu Lầu,school,10.7005933,106.7294012,Đường D7,,,Amenity;School
way/130506886,Công viên Văn hóa Phú Nhuận,park,10.8028306,106.6904324,Phan Đăng Lưu,"49, Phan Đăng Lưu",,Amenity;Park
way/1306372763,Công viên Lê Hữu Kiều,park,10.7848719,106.7558638,Lê Hữu Kiều,"Lê Hữu Kiều, TP. Thủ Đức, Phường Bình Trưng Tây",,Amenity;Park
way/1306624204,Trường Trung học cơ sở Thạnh Mỹ Lợi,school,10.7748529,106.7708229,Đường Số 5,"42, Đường Số 5",,Amenity;School
way/1307726692,Công viên nội khu,park,10.715227,106.7295017,Mỹ Thái 3,,,Amenity;Park
way/1308072064,GO! Nguyễn Thị Thập,supermarket,10.7372018,106.725491,Nguyễn Thị Thập,"99, Nguyễn Thị Thập, Quận 7, Phường Tân Phú",,Amenity;Supermarket
way/1308105266,Trường Tiểu học Phú Thuận,school,10.7365894,106.7327703,Đường Phạm Thị Ba,"Quận 7, Phường Phú Thuận",,Amenity;School
way/1308105299,Trường Trung học cơ sở Huỳnh Tấn Phát,school,10.7431884,106.7291728,Đường Huỳnh Tấn Phát,"488, Đường Huỳnh Tấn Phát",,Amenity;School
way/1308395559,Công viên Phú Xuân,park,10.6756024,106.7326481,,"Nhà Bè, Xã Phú Xuân",,Amenity;Park
way/1308395567,Co.opmart Nguyễn Bình,supermarket,10.6736511,106.7360513,Nguyễn Bình,"Nguyễn Bình, Nhà Bè, Xã Phú Xuân",,Amenity;Supermarket
way/1308395604,Trường Tiểu học Lê Anh Xuân,school,10.7319837,106.7367313,Đường Phú Thuận,"23, Đường Phú Thuận, Quận 7, Phường Phú Thuận",,Amenity;School
way/1308395634,Trường Tiểu học Nguyễn Bình (Cơ sở 1),school,10.6752271,106.7417988,Nguyễn Bình,"247, Nguyễn Bình, Nhà Bè, Xã Phú Xuân",,Amenity;School
way/1308462619,Trường Tiểu học Đinh Bộ Lĩnh,school,10.7376232,106.7085205,Đường Số 53,"11, Đường Số 53, Quận 7, Phường Tân Phong",,Amenity;School
way/1308470660,Công viên Lovera Park,park,10.6896209,106.6433214,Đường Số 19,"Bình Chánh, Xã Phong Phú",,Amenity;Park
way/1308470661,Công viên Lovera Park (Khu 2),park,10.6908799,106.6441964,,"Bình Chánh, Xã Phong Phú",,Amenity;Park
way/1308559978,Eco Green Central Park,park,10.748533,106.7243437,Đường D2,,,Amenity;Park
way/1308615149,Công viên Khu nhà ở Quân đội,park,10.8299861,106.6857046,,"Quận Gò Vấp, Phường 7",,Amenity;Park
way/1308615181,Emart Phan Huy Ích,supermarket,10.8419233,106.6372145,Đường Phan Huy Ích,"385, Đường Phan Huy Ích, Gò Vấp, Phường 14",,Amenity;Supermarket
way/1308720688,Trường Giáo dục Chuyên biệt Hy Vọng,school,10.8485133,106.671044,Hẻm 730 Lê Đức Thọ,"Gò Vấp, Phường 15",,Amenity;School
way/1308839144,Trường Mầm non Hồng Nhung,school,10.8216691,106.6864663,Nguyễn Văn Bảo,"27, Nguyễn Văn Bảo, Quận Gò Vấp, Phường 4",,Amenity;School
way/1309219489,Trường Tiểu học Nguyễn Thị Định,school,10.8305385,106.6157592,Tân Thới Nhất 1,"4, Tân Thới Nhất 1, Quận 12, Phường Tân Thới Nhất",,Amenity;School
way/1309894136,Trường Trung học cơ sở Bình Trị Đông B,school,10.7563042,106.6082766,Hẻm 827 Tỉnh lộ 10,"Bình Tân, Phường Bình Trị Đông B",,Amenity;School
way/1309894143,Trường Tiểu học Nguyễn Công Trứ,school,10.7731116,106.5965915,Hẻm 964 Hương lộ 2,"964/64, Hẻm 964 Hương lộ 2, Quận Bình Tân, Phường Bình Trị Đông A",,Amenity;School
way/1309894148,Trường Tiểu học Hoàng Văn Thụ,school,10.7941563,106.5911316,Đường Số 6,"Đường Số 6, Quận Bình Tân, Phường Bình Hưng Hòa B",,Amenity;School
way/1309894152,Trường Tiểu học Huỳnh Thúc Kháng,school,10.8017,106.6009825,Hẻm 47 đường số 9,"47/13, Hẻm 47 đường số 9, Quận Bình Tân, Phường Bình Hưng Hòa",,Amenity;School
way/1310615929,Trường Trung học cơ sở Nguyễn Hiền,school,10.8676595,106.638825,Trương Thị Hoa,"349, Trương Thị Hoa",,Amenity;School
way/1311711385,Trường Trung học cơ sở Bình Tân,school,10.7220559,106.6158638,Hẻm 173 An Dương Vương,"173/171, Hẻm 173 An Dương Vương",,Amenity;School
way/1312466122,Co-opmart Đỗ Văn Dậy,supermarket,10.8940165,106.5987078,Đường Đỗ Văn Dậy,"18, Đường Đỗ Văn Dậy, Huyện Hóc Môn, Xã Tân Hiệp",,Amenity;Supermarket
way/1313432448,Trường Cao đẳng số 21 - Chi nhánh phía Nam,college_university,10.8304416,106.687214,Dương Quảng Hàm,"103, Dương Quảng Hàm, Quận Gò Vấp, Phường 7",,Amenity;CollegeUniversity
way/1313432478,Trường Tiểu học Ấp Đình,school,10.8822871,106.6040494,,"Huyện Hóc Môn, Xã Tân Xuân",,Amenity;School
way/1313688027,Công viên Hồ trái tim,park,10.8062744,106.5895905,,"Quận Bình Tân, Phường Bình Hưng Hòa B",,Amenity;Park
way/1313813026,Co-opmart Tô Ký,supermarket,10.8596489,106.6172526,Tô Ký,"557, Tô Ký, Quận 12, Phường Trung Mỹ Tây",,Amenity;Supermarket
way/1313813054,Trường Trung học cơ sở Nguyễn Thị Minh Khai,school,10.8904787,106.5887589,Đường Song Hành Quốc Lộ 22,"802, Đường Song Hành Quốc Lộ 22",,Amenity;School
way/1313995380,MM Food Service Hưng Phú,supermarket,10.841412,106.7455651,Đường Kha Vạn Cân,"Đường Kha Vạn Cân, Thành phố Thủ Đức, Phường Linh Đông",,Amenity;Supermarket
way/1313995384,Trường Tiểu học Trần Quốc Toản,school,10.8752772,106.6504901,Nguyễn Thị Kiêu,"4, Nguyễn Thị Kiêu, Quận 12, Phường Thới An",,Amenity;School
way/1314671831,Trường Trung học cơ sở Đặng Công Bỉnh,school,10.904804,106.6872547,Đường Bùi Công Trừng,"47/1A, Đường Bùi Công Trừng",,Amenity;School
way/1322055528,Bách Hóa XANH,supermarket,10.3404264,107.0814027,Nguyễn Bỉnh Khiêm,"1, Nguyễn Bỉnh Khiêm",,Amenity;Supermarket
way/1322055530,Kien Thuc,supermarket,10.3408967,107.0841121,,,,Amenity;Supermarket
way/1331225473,Công viên Cầu Vồng,park,10.8417359,106.8376543,Đường Anh Đào 3,,,Amenity;Park
way/1338145979,Trường Tiểu học Lưu Chí Hiếu,school,10.3779952,107.117203,Lưu Chí Hiếu,Lưu Chí Hiếu,,Amenity;School
way/1338511473,Trường Tiểu học Thắng Nhì,school,10.374491,107.0793301,Ngư Phủ,Ngư Phủ,,Amenity;School
way/1339366707,Công viên Tô Ngọc Vân,park,10.3544072,107.098348,Tô Ngọc Vân,,,Amenity;Park
way/1345159996,Trường Tiểu học Nguyễn Bỉnh Khiêm,school,10.3946499,107.1359128,Đường số 2,,,Amenity;School
way/1353132120,Bệnh Viện Đa Khoa Xuyên Á,hospital,10.9283804,106.5581117,Phan Văn Khải,"42, Phan Văn Khải",,Amenity;Hospital
way/1354146316,Satra Centre Mall,mall,10.7436804,106.6483499,Đường Võ Văn Kiệt,"Đường Võ Văn Kiệt, Quận 6, Ho Chi Minh City",,Amenity;Mall
way/1357538943,Trường Cao Đẳng Khoa học Công Nghệ Thành phố Hồ Chí Minh,college_university,10.7607755,106.6313866,Đường Lương Minh Nguyệt,"15, Đường Lương Minh Nguyệt, Quận Tân Phú, Ho Chi Minh City",,Amenity;CollegeUniversity
way/1358149649,Công viên 310A Hưng Phú,park,10.7488302,106.6761355,Hưng Phú,"310A, Hưng Phú, Quận 8, Phường Hưng Phú",,Amenity;Park
way/1358149660,Chợ Rạch Ông,market,10.746806,106.6864536,Nguyễn Thị Tần,"Nguyễn Thị Tần, Quận 8, Phường Rạch Ông",,Amenity;Market
way/1358678411,Co.opMart Phú Lâm,supermarket,10.7545704,106.6336408,Bà Hom,"6, Bà Hom, Quận 6, Phường 14",,Amenity;Supermarket
way/1361309674,Bệnh viện Bến Sắn,hospital,11.0454588,106.7449853,,,Sở Y tế Thành phố Hồ Chí Minh,Amenity;Hospital
way/1369532952,Công viên Hoa Sứ,park,10.7690115,106.780877,Đường Hoa Sứ,,,Amenity;Park
way/1372599109,Coopmart,supermarket,10.8480811,106.7741056,Đường Quang Trung,"191, Đường Quang Trung, Thành phố Thủ Đức",,Amenity;Supermarket
way/1372753185,WinMart,supermarket,10.7320992,106.7061278,Hưng Gia 4,,,Amenity;Supermarket
way/1380599078,Di tích lịch sử Căn cứ Vùng Bưng 6 xã,park,10.8258207,106.8064786,,,,Amenity;Park
way/1388259750,Trung tâm Thương Mại An Đông Plaza,mall,10.7578415,106.67331,An Dương Vương,,,Amenity;Mall
way/1395672672,Công viên Chợ Quán,park,10.7595107,106.6757504,Trần Phú,,,Amenity;Park
way/1396482622,Chợ Vạn Nguyên,market,10.7280144,106.6325676,Bến Mễ Cốc,,,Amenity;Market
way/1396482623,Chợ Phú Trung,market,10.7737294,106.6431029,Hẻm 49 Trịnh Đình Trọng,,,Amenity;Market
way/140683558,Trường Cao đẳng Kỹ thuật Công nghệ Bà Rịa - Vũng Tàu,college_university,10.4861975,107.2585383,,,,Amenity;CollegeUniversity
way/140703173,Trường Đại học Sư phạm Thành phố Hồ Chí Minh,college_university,10.761357,106.6821769,Đường An Dương Vương,"280, Đường An Dương Vương, 5, Ho Chi Minh City",,Amenity;CollegeUniversity
way/140703186,Trường Đại học Khoa học Tự nhiên - ĐHQG Thành phố Hồ Chí Minh - Cơ sở 1,college_university,10.7623947,106.6816972,Nguyễn Văn Cừ,"227, Nguyễn Văn Cừ, Ho Chi Minh City",,Amenity;CollegeUniversity
way/1411361898,Chợ Phú Thuận,market,10.7279255,106.7360307,Hẻm 92C Gò Ô Môi,Quận 7,,Amenity;Market
way/1411361904,Trường Tiểu học Phú Mỹ,school,10.7052568,106.7355008,Phạm Hữu Lầu,"Phạm Hữu Lầu, Quận 7",,Amenity;School
way/1415711569,Trường Trung học cơ sở Hà Huy Tập,school,10.8283135,106.6273125,,,,Amenity;School
way/1416495515,WinMart,supermarket,10.7439705,106.7325799,Đường Số 10,,,Amenity;Supermarket
way/1418966281,Trung tâm Giáo dục Quốc phòng và An ninh,school,10.8895752,106.8020009,19 Tháng 5,,Đại học Quốc gia Thành phố Hồ Chí Minh,Amenity;School
way/1419077157,Trường Đại học Khoa học Sức khỏe,college_university,10.8886404,106.797667,,,Đại học Quốc gia Thành phố Hồ Chí Minh,Amenity;CollegeUniversity
way/1419105579,Trường Đại học Khoa học tự nhiên (cơ sở 2),college_university,10.8761964,106.7969492,Đường số 2,,Đại học Quốc gia Thành phố Hồ Chí Minh,Amenity;CollegeUniversity
way/1422943451,Công viên Phong Châu,park,10.766355,106.6827629,Nguyễn Thị Minh Khai,,,Amenity;Park
way/1424699773,Công viên Gò Đen (Chợ cũ),park,10.6396704,106.5344246,,,,Amenity;Park
way/1429949561,Trường Tiểu học Tân Định,school,11.0544122,106.6302795,,,,Amenity;School
way/1433503743,Trường Đại học Y khoa Phạm Ngọc Thạch (cơ sở 2),college_university,10.7097011,106.5787398,Đường Huỳnh Thị Bảy,,,Amenity;CollegeUniversity
way/1442745696,Công viên Thuận Kiều,park,10.8243771,106.615228,Đường F,,,Amenity;Park
way/1444550269,"Trường Phổ thông Năng khiếu, Đại học Quốc gia Thành phố Hồ Chí Minh",school,10.7589559,106.6664381,Đường Nguyễn Chí Thanh,"153, Đường Nguyễn Chí Thanh",Đại học Quốc gia Thành phố Hồ Chí Minh,Amenity;School
way/1444550444,Đại học Y Dược Thành phố Hồ Chí Minh - Bộ môn Xét nghiệm,college_university,10.7593693,106.6679938,Đường Nguyễn Chí Thanh,"131, Đường Nguyễn Chí Thanh",,Amenity;CollegeUniversity
way/1448150727,Trường Trung học Cơ sở Lý Phong,school,10.7579929,106.6712117,Đường Nguyễn Duy Dương,"83, Đường Nguyễn Duy Dương",UBND Phường An Đông,Amenity;School
way/1465263824,Công viên du lịch sinh thái Hóc Môn,park,10.8586861,106.5818742,Xuân Thới Thượng 6,"106, Xuân Thới Thượng 6",,Amenity;Park
way/1468659862,Trường Đại học Sư phạm Thể dục Thể thao Thành phố Hồ Chí Minh,college_university,10.7528821,106.663799,Đường Nguyễn Trãi,"639, Đường Nguyễn Trãi",Bộ Giáo dục và Đào tạo,Amenity;CollegeUniversity
way/1468659871,Chợ Xã Tây,market,10.7530137,106.6628536,Đường Phù Đổng Thiên Vương,"36A, Đường Phù Đổng Thiên Vương",,Amenity;Market
way/1482251671,Trường Tiểu học Nguyễn Đức Cảnh,school,10.752258,106.6541337,Đường Học Lạc,"25, Đường Học Lạc",,Amenity;School
way/1486116554,Trường Tiểu học Lý Cảnh Hớn,school,10.7512742,106.6653617,Đường Xóm Chỉ,"2, Đường Xóm Chỉ",,Amenity;School
way/1486203686,Bệnh viện Công an Thành phố Hồ Chí Minh,hospital,10.7516111,106.6605225,Đường Trần Hưng Đạo,"359, Đường Trần Hưng Đạo",,Amenity;Hospital
way/1494638997,Bách Hóa XANH,supermarket,10.3445388,107.0812239,Trần Đồng,,,Amenity;Supermarket
way/1497050821,Trường Trung học cơ sở Mạch Kiếm Hùng,school,10.753654,106.6610948,Đường Nguyễn Trãi,"712, Đường Nguyễn Trãi",,Amenity;School
way/1497050825,Trường Đại học Hùng Vương Thành phố Hồ Chí Minh (Cơ sở 2),college_university,10.7532634,106.6603419,Đường Nguyễn Trãi,"736, Đường Nguyễn Trãi",,Amenity;CollegeUniversity
way/1498101012,Công Viên MIDORI,park,11.0703235,106.6778147,,,,Amenity;Park
way/149904638,Trung Tâm Văn Hóa Quận 7,park,10.7115715,106.737675,,,,Amenity;Park
way/149904670,Trường Quốc tế Đài Loan,school,10.7238317,106.7313436,,,,Amenity;School
way/149904674,Trường Trung học phổ thông Ngô Quyền,school,10.7129172,106.7363572,Đường Huỳnh Tấn Phát,"1360, Đường Huỳnh Tấn Phát",,Amenity;School
way/149904675,Trường Trung học cơ sở Hoàng Quốc Việt,school,10.7147768,106.7329869,Đường Số 2,,,Amenity;School
way/1507378789,Trường Cao đẳng Kỹ thuật Nguyễn Trường Tộ,college_university,10.7905344,106.7003469,Mai Thị Lựu,"2, Mai Thị Lựu",,Amenity;CollegeUniversity
way/1518107505,Trường Tiểu học Phong Phú,school,10.8330091,106.7830194,Đường Số 7,,,Amenity;School
way/1523591690,Trường Tiểu học Huỳnh Mẫn Đạt,school,10.7525258,106.6769109,Chiêu Anh Các,,,Amenity;School
way/1523591691,Chợ Hòa Bình,market,10.7520483,106.6756482,Bach Van,"37, Bach Van",,Amenity;Market
way/1525476348,Bệnh viện Thân Dân,hospital,10.7547983,106.678215,Đường Trần Hưng Ðạo,"686, Đường Trần Hưng Ðạo",,Amenity;Hospital
way/1527137541,Saigon Garden,mall,10.7733315,106.7037938,Nguyễn Huệ,,,Amenity;Mall
way/1529277586,Trường Đại học Xây dựng Hà Nội - Phân hiệu tại Thành phố Hồ Chí Minh,college_university,10.8500847,106.7642525,Võ Văn Ngân,"190, Võ Văn Ngân",,Amenity;CollegeUniversity
way/1529292331,Bệnh viện Bệnh Nhiệt đới,hospital,10.75321,106.6784866,Đường Võ Văn Kiệt,"764, Đường Võ Văn Kiệt",,Amenity;Hospital
way/152990635,Chợ An Đông,market,10.7581051,106.6721844,Công trường An Đông,,,Amenity;Market
way/152994798,Co.op Mart,supermarket,10.767248,106.6862008,Cống Quỳnh,Cống Quỳnh,,Amenity;Supermarket
way/1531305271,Bệnh viện Đại học Quốc tế Hồng Bàng,hospital,10.8418218,106.7118006,Đường số 10,"1, Đường số 10",Trường Đại học Quốc tế Hồng Bàng,Amenity;Hospital
way/1538947028,Chợ Xóm Chiếu,market,10.7635086,106.7060968,Lê Quốc Hưng / Hẻm 184 Lê Quốc Hưng,,,Amenity;Market
way/1539963922,Bệnh viện Y học Cổ truyền Thành phố Hồ Chí Minh (Cơ sở 2),hospital,10.7525717,106.6656948,Đường Trần Hưng Ðạo,"218K, Đường Trần Hưng Ðạo",,Amenity;Hospital
way/1540723173,Trường Đại học Tài nguyên và Môi trường Thành phố Hồ Chí Minh (cơ sở 1),college_university,10.6777119,106.6923242,,,,Amenity;CollegeUniversity
way/1541329054,Co.opmart Củ Chi,supermarket,10.9587315,106.5041601,Phan Văn Khải,"357, Phan Văn Khải",,Amenity;Supermarket
way/1542826279,Trường Tiểu học Huỳnh Văn Cọ,school,10.9682493,106.4887594,Ninh Tốn,Ninh Tốn,,Amenity;School
way/155103524,Trường Tiểu Học Nguyễn Bá Ngọc,school,10.8076855,106.68582,Hẻm 47 Nguyễn Văn Đậu,,,Amenity;School
