interaction_id,result_set_id,user_id,session_id,listing_id,rank_position,action_type,timestamp,dwell_time_seconds,source,implicit_score,is_bounce
evt_200824,rs_300410,usr_1166,sess_1166_0,45005189,1,view,2026-04-19T14:51:36Z,121,search_bar,0.924,False
evt_200292,rs_300149,usr_1058,sess_1058_1,45181136,2,save,2026-04-19T20:59:49Z,51,search_bar,2.28,False
evt_200436,rs_300221,usr_1088,sess_1088_1,44147966,1,view,2026-04-19T21:37:53Z,43,homepage,0.728,False
evt_200437,rs_300221,usr_1088,sess_1088_1,45158302,2,save,2026-04-19T21:41:35Z,49,ai_recommendation,2.258,False
evt_200435,rs_300221,usr_1088,sess_1088_1,45159379,0,view,2026-04-19T21:46:05Z,49,homepage,0.753,False
evt_200767,rs_300386,usr_1157,sess_1157_2,43513035,0,share,2026-04-20T00:25:09Z,75,search_bar,3.332,False
evt_200769,rs_300386,usr_1157,sess_1157_2,42218073,2,contact,2026-04-20T00:28:20Z,703,ai_recommendation,5.0,False
evt_200768,rs_300386,usr_1157,sess_1157_2,44107369,1,save,2026-04-20T00:29:14Z,183,homepage,3.0,False
evt_200449,rs_300227,usr_1091,sess_1091_1,45005291,2,save,2026-04-20T01:30:26Z,10,search_bar,1.384,False
evt_200448,rs_300227,usr_1091,sess_1091_1,45128479,1,view,2026-04-20T01:34:52Z,38,search_bar,0.705,False
evt_200447,rs_300227,usr_1091,sess_1091_1,44994010,0,view,2026-04-20T01:34:57Z,83,ai_recommendation,0.852,False
evt_200253,rs_300130,usr_1050,sess_1050_0,45103700,1,view,2026-04-20T10:28:51Z,55,search_bar,0.774,False
evt_200505,rs_300255,usr_1102,sess_1102_0,45197239,2,view,2026-04-20T17:50:42Z,87,ai_recommendation,0.861,False
evt_200504,rs_300255,usr_1102,sess_1102_0,45271919,1,share,2026-04-20T17:55:58Z,46,ai_recommendation,2.963,False
evt_200617,rs_300312,usr_1127,sess_1127_0,45073001,0,view,2026-04-20T20:36:48Z,93,homepage,0.874,False
evt_200618,rs_300312,usr_1127,sess_1127_0,44448048,1,view,2026-04-20T20:37:49Z,41,search_bar,0.719,False
evt_200619,rs_300312,usr_1127,sess_1127_0,45246086,2,view,2026-04-20T20:39:23Z,45,ai_recommendation,0.736,False
evt_200213,rs_300108,usr_1041,sess_1041_0,45184555,0,view,2026-04-20T23:36:06Z,263,search_bar,1.0,False
evt_200766,rs_300385,usr_1157,sess_1157_0,45253987,2,view,2026-04-21T06:50:28Z,40,search_bar,0.714,False
evt_200764,rs_300385,usr_1157,sess_1157_0,44532175,0,view,2026-04-21T06:52:40Z,58,ai_recommendation,0.784,False
evt_200765,rs_300385,usr_1157,sess_1157_0,45227552,1,view,2026-04-21T06:58:18Z,31,ai_recommendation,0.667,False
evt_200026,rs_300014,usr_1006,sess_1006_1,44855737,0,view,2026-04-21T12:43:28Z,248,search_bar,1.0,False
evt_200027,rs_300014,usr_1006,sess_1006_1,44991650,1,save,2026-04-21T12:51:19Z,30,ai_recommendation,1.982,False
evt_200028,rs_300014,usr_1006,sess_1006_1,43941044,2,save,2026-04-21T12:51:38Z,43,ai_recommendation,2.184,False
evt_200688,rs_300351,usr_1143,sess_1143_0,45249921,1,view,2026-04-21T16:29:52Z,84,ai_recommendation,0.855,False
evt_200689,rs_300351,usr_1143,sess_1143_0,44742649,2,view,2026-04-21T16:34:51Z,116,ai_recommendation,0.916,False
evt_200687,rs_300351,usr_1143,sess_1143_0,44742828,0,view,2026-04-21T16:37:22Z,243,ai_recommendation,1.0,False
evt_200952,rs_300476,usr_1195,sess_1195_0,45261537,0,view,2026-04-21T17:36:54Z,378,ai_recommendation,1.0,False
evt_200143,rs_300072,usr_1027,sess_1027_1,44870124,1,view,2026-04-21T21:09:17Z,118,ai_recommendation,0.919,False
evt_200142,rs_300072,usr_1027,sess_1027_1,44628735,0,save,2026-04-21T21:10:35Z,84,ai_recommendation,2.564,False
evt_200084,rs_300042,usr_1016,sess_1016_0,43830855,0,save,2026-04-22T09:14:48Z,309,ai_recommendation,3.0,False
evt_200085,rs_300042,usr_1016,sess_1016_0,44340134,2,save,2026-04-22T09:15:53Z,11,ai_recommendation,1.434,False
evt_200135,rs_300067,usr_1026,sess_1026_2,45122141,0,view,2026-04-22T13:46:44Z,32,search_bar,0.673,False
evt_200136,rs_300067,usr_1026,sess_1026_2,44440279,1,view,2026-04-22T13:47:39Z,37,homepage,0.7,False
evt_200170,rs_300087,usr_1033,sess_1033_0,45209564,0,view,2026-04-22T17:09:11Z,32,related_items,0.673,False
evt_200171,rs_300087,usr_1033,sess_1033_0,44838169,2,save,2026-04-22T17:16:31Z,96,ai_recommendation,2.64,False
evt_200881,rs_300440,usr_1180,sess_1180_0,45249483,0,view,2026-04-22T21:02:14Z,137,homepage,0.948,False
evt_200882,rs_300440,usr_1180,sess_1180_0,45186062,1,view,2026-04-22T21:02:40Z,37,homepage,0.7,False
evt_200883,rs_300440,usr_1180,sess_1180_0,45105664,2,contact,2026-04-22T21:08:31Z,51,homepage,3.8,False
evt_200877,rs_300438,usr_1179,sess_1179_2,45157943,0,view,2026-04-23T04:41:40Z,136,ai_recommendation,0.946,False
evt_200878,rs_300438,usr_1179,sess_1179_2,45097549,1,view,2026-04-23T04:44:43Z,116,ai_recommendation,0.916,False
evt_200849,rs_300423,usr_1172,sess_1172_2,45190193,1,contact,2026-04-23T05:14:45Z,54,ai_recommendation,3.854,False
evt_200850,rs_300423,usr_1172,sess_1172_2,45158919,2,contact,2026-04-23T05:19:59Z,14,ai_recommendation,2.605,False
evt_200848,rs_300423,usr_1172,sess_1172_2,45190095,0,save,2026-04-23T05:20:02Z,40,search_bar,2.143,False
evt_200959,rs_300480,usr_1196,sess_1196_1,45266795,0,view,2026-04-23T06:47:44Z,102,ai_recommendation,0.892,False
evt_200960,rs_300480,usr_1196,sess_1196_1,43220620,1,share,2026-04-23T06:48:45Z,39,ai_recommendation,2.838,False
evt_200961,rs_300480,usr_1196,sess_1196_1,43493098,2,save,2026-04-23T06:50:26Z,212,homepage,3.0,False
evt_200228,rs_300116,usr_1045,sess_1045_0,44526324,2,view,2026-04-23T20:23:24Z,87,ai_recommendation,0.861,False
evt_200528,rs_300264,usr_1105,sess_1105_0,44281973,2,view,2026-04-23T21:27:53Z,20,search_bar,0.586,False
evt_200527,rs_300264,usr_1105,sess_1105_0,44643381,0,view,2026-04-23T21:30:44Z,92,ai_recommendation,0.872,False
evt_200813,rs_300405,usr_1165,sess_1165_0,44807125,0,view,2026-04-24T02:09:11Z,25,homepage,0.627,False
evt_200814,rs_300405,usr_1165,sess_1165_0,44825135,2,save,2026-04-24T02:13:37Z,311,homepage,3.0,False
evt_200651,rs_300328,usr_1134,sess_1134_0,45256146,2,contact,2026-04-24T04:33:53Z,171,ai_recommendation,4.951,False
evt_200650,rs_300328,usr_1134,sess_1134_0,45256231,1,save,2026-04-24T04:35:54Z,25,ai_recommendation,1.88,False
evt_200649,rs_300328,usr_1134,sess_1134_0,45092572,0,contact,2026-04-24T04:38:19Z,28,search_bar,3.239,False
evt_200811,rs_300404,usr_1164,sess_1164_2,45131288,1,save,2026-04-24T04:55:28Z,15,related_items,1.6,False
evt_200810,rs_300404,usr_1164,sess_1164_2,45151537,0,view,2026-04-24T04:56:04Z,46,ai_recommendation,0.741,False
evt_200812,rs_300404,usr_1164,sess_1164_2,44902908,2,share,2026-04-24T05:01:17Z,49,homepage,3.01,False
evt_200390,rs_300197,usr_1079,sess_1079_0,44390382,1,view,2026-04-24T07:59:11Z,46,search_bar,0.741,False
evt_200391,rs_300197,usr_1079,sess_1079_0,45083827,2,contact,2026-04-24T07:59:57Z,149,ai_recommendation,4.819,False
evt_200443,rs_300225,usr_1090,sess_1090_0,45070876,1,view,2026-04-25T03:05:46Z,68,ai_recommendation,0.814,False
evt_200442,rs_300225,usr_1090,sess_1090_0,44935352,0,view,2026-04-25T03:06:01Z,229,related_items,1.0,False
evt_200061,rs_300031,usr_1012,sess_1012_1,45076045,0,share,2026-04-25T03:50:05Z,106,search_bar,3.596,False
evt_200062,rs_300031,usr_1012,sess_1012_1,45037091,1,save,2026-04-25T03:51:36Z,40,search_bar,2.143,False
evt_200063,rs_300031,usr_1012,sess_1012_1,45124353,2,view,2026-04-25T03:52:48Z,84,ai_recommendation,0.855,False
evt_200042,rs_300020,usr_1008,sess_1008_1,45206999,2,view,2026-04-25T17:59:25Z,15,ai_recommendation,0.533,False
evt_200040,rs_300020,usr_1008,sess_1008_1,45200975,0,contact,2026-04-25T18:01:45Z,75,ai_recommendation,4.165,False
evt_200041,rs_300020,usr_1008,sess_1008_1,45203517,1,contact,2026-04-25T18:03:23Z,98,ai_recommendation,4.42,False
evt_200484,rs_300246,usr_1098,sess_1098_0,44620331,1,view,2026-04-25T21:33:21Z,117,ai_recommendation,0.918,False
evt_200485,rs_300246,usr_1098,sess_1098_0,43530901,2,view,2026-04-25T21:38:08Z,40,ai_recommendation,0.714,False
evt_200483,rs_300246,usr_1098,sess_1098_0,43381561,0,view,2026-04-25T21:38:09Z,14,search_bar,0.521,False
evt_200453,rs_300229,usr_1092,sess_1092_0,45222510,0,view,2026-04-26T02:34:20Z,182,ai_recommendation,1.0,False
evt_200098,rs_300048,usr_1018,sess_1018_0,39387596,0,save,2026-04-26T15:48:16Z,68,ai_recommendation,2.443,False
evt_200099,rs_300048,usr_1018,sess_1018_0,45154503,1,contact,2026-04-26T15:53:36Z,11,search_bar,2.39,False
evt_200917,rs_300459,usr_1188,sess_1188_0,43963943,0,view,2026-04-26T22:46:13Z,50,ai_recommendation,0.756,False
evt_200919,rs_300459,usr_1188,sess_1188_0,45186016,2,save,2026-04-26T22:49:59Z,17,ai_recommendation,1.668,False
evt_200918,rs_300459,usr_1188,sess_1188_0,45212351,1,share,2026-04-26T22:50:38Z,86,ai_recommendation,3.436,False
evt_200934,rs_300467,usr_1192,sess_1192_0,44417445,1,save,2026-04-27T02:06:03Z,39,homepage,2.129,False
evt_200933,rs_300467,usr_1192,sess_1192_0,45122141,0,view,2026-04-27T02:10:32Z,315,search_bar,1.0,False
evt_200935,rs_300467,usr_1192,sess_1192_0,45236756,2,save,2026-04-27T02:10:45Z,84,ai_recommendation,2.564,False
evt_200193,rs_300099,usr_1038,sess_1038_0,44531634,0,save,2026-04-27T04:56:01Z,17,search_bar,1.668,False
evt_200194,rs_300099,usr_1038,sess_1038_0,44967290,1,save,2026-04-27T04:56:03Z,49,search_bar,2.258,False
evt_200138,rs_300069,usr_1026,sess_1026_2,44440279,1,view,2026-04-27T17:06:23Z,69,ai_recommendation,0.817,False
evt_200139,rs_300069,usr_1026,sess_1026_2,45207129,2,share,2026-04-27T17:14:31Z,56,homepage,3.111,False
evt_200647,rs_300327,usr_1134,sess_1134_0,45256231,1,view,2026-04-27T20:47:38Z,19,homepage,0.576,False
evt_200648,rs_300327,usr_1134,sess_1134_0,44870565,2,view,2026-04-27T20:51:51Z,29,ai_recommendation,0.654,False
evt_200646,rs_300327,usr_1134,sess_1134_0,45092572,0,view,2026-04-27T20:52:35Z,170,ai_recommendation,0.989,False
evt_200000,rs_300000,usr_1000,sess_1000_1,45192150,0,view,2026-04-28T10:18:10Z,151,related_items,0.966,False
evt_200001,rs_300000,usr_1000,sess_1000_1,45135481,1,view,2026-04-28T10:19:25Z,199,ai_recommendation,1.0,False
evt_200347,rs_300177,usr_1070,sess_1070_1,45067446,0,view,2026-04-28T19:32:00Z,59,ai_recommendation,0.788,False
evt_200348,rs_300177,usr_1070,sess_1070_1,45039093,2,contact,2026-04-28T19:32:32Z,198,homepage,5.0,False
evt_200112,rs_300056,usr_1022,sess_1022_0,45161667,0,save,2026-04-29T08:59:35Z,166,search_bar,2.954,False
evt_200929,rs_300465,usr_1191,sess_1191_0,44756510,0,contact,2026-04-29T10:10:29Z,16,ai_recommendation,2.725,False
evt_200930,rs_300465,usr_1191,sess_1191_0,44282741,2,contact,2026-04-29T10:16:59Z,71,related_items,4.113,False
evt_200479,rs_300244,usr_1098,sess_1098_0,43530901,2,save,2026-04-29T10:23:45Z,11,ai_recommendation,1.434,False
evt_200478,rs_300244,usr_1098,sess_1098_0,43381561,0,save,2026-04-29T10:24:16Z,31,search_bar,2.0,False
evt_200163,rs_300083,usr_1032,sess_1032_1,45227501,0,view,2026-04-30T02:29:38Z,18,ai_recommendation,0.566,False
evt_200165,rs_300083,usr_1032,sess_1032_1,45133822,2,view,2026-04-30T02:30:42Z,52,ai_recommendation,0.764,False
evt_200164,rs_300083,usr_1032,sess_1032_1,45202949,1,view,2026-04-30T02:35:30Z,87,ai_recommendation,0.861,False
evt_200438,rs_300222,usr_1089,sess_1089_0,45178550,2,view,2026-04-30T03:05:48Z,27,homepage,0.641,False
